manuscript_id,scenario,scheduler,rep,zone,msg_id,band,is_alarm,rtt_ms
H1,hw_flood_attack,strict,4,5,hw-0339,0,1,5771.144837
H1,hw_flood_attack,strict,4,5,hw-0340,0,1,5769.289846
H1,hw_flood_attack,strict,4,5,hw-0341,0,1,5772.80183
H1,hw_flood_attack,strict,4,5,hw-0342,0,1,5776.444812
H1,hw_flood_attack,strict,4,5,hw-0343,0,1,5778.117803
H1,hw_flood_attack,strict,4,5,hw-0344,0,1,5782.653781
H1,hw_flood_attack,strict,4,5,hw-0350,0,1,5786.592762
H1,hw_flood_attack,strict,4,5,hw-0351,0,1,5789.19075
H1,hw_flood_attack,strict,4,5,hw-0352,0,1,5793.613728
H1,hw_flood_attack,strict,4,5,hw-0358,0,1,5798.301705
H1,hw_flood_attack,strict,4,5,hw-0359,0,1,5797.728708
H1,hw_flood_attack,strict,4,5,hw-0360,0,1,5805.54767
H1,hw_flood_attack,strict,4,0,hw-0538,1,0,27.957322
H1,hw_flood_attack,strict,4,1,hw-0539,1,0,92.404349
H1,hw_flood_attack,strict,4,2,hw-0540,2,0,133.83661
H1,hw_flood_attack,strict,4,3,hw-0541,2,0,180.130485
H1,hw_flood_attack,strict,4,4,hw-0542,3,0,212.093535
H1,hw_flood_attack,strict,4,5,hw-0361,0,1,6021.470616
H1,hw_flood_attack,strict,4,5,hw-0362,0,1,6024.208602
H1,hw_flood_attack,strict,4,5,hw-0363,0,1,6028.576581
H1,hw_flood_attack,strict,4,5,hw-0364,0,1,6031.546566
H1,hw_flood_attack,strict,4,5,hw-0365,0,1,6036.578542
H1,hw_flood_attack,strict,4,5,hw-0366,0,1,6038.563533
H1,hw_flood_attack,strict,4,5,hw-0367,0,1,6050.761473
H1,hw_flood_attack,strict,4,5,hw-0368,0,1,6044.819502
H1,hw_flood_attack,strict,4,0,hw-0557,0,1,28.048208
H1,hw_flood_attack,strict,4,1,hw-0558,0,1,91.244803
H1,hw_flood_attack,strict,4,2,hw-0559,0,1,132.389421
H1,hw_flood_attack,strict,4,3,hw-0560,0,1,178.299942
H1,hw_flood_attack,strict,4,4,hw-0561,0,1,210.724862
H1,hw_flood_attack,strict,4,5,hw-0369,0,1,6267.726414
H1,hw_flood_attack,strict,4,5,hw-0370,0,1,6271.518395
H1,hw_flood_attack,strict,4,5,hw-0371,0,1,6276.976369
H1,hw_flood_attack,strict,4,5,hw-0372,0,1,6278.644361
H1,hw_flood_attack,strict,4,5,hw-0373,0,1,6285.188329
H1,hw_flood_attack,strict,4,0,hw-0573,1,0,28.076906
H1,hw_flood_attack,strict,4,1,hw-0574,1,0,92.347645
H1,hw_flood_attack,strict,4,2,hw-0575,2,0,133.828351
H1,hw_flood_attack,strict,4,3,hw-0576,2,0,180.119523
H1,hw_flood_attack,strict,4,4,hw-0577,3,0,211.708788
H1,hw_flood_attack,strict,4,5,hw-0374,0,1,6502.499268
H1,hw_flood_attack,strict,4,5,hw-0375,0,1,6505.570253
H1,hw_flood_attack,strict,4,5,hw-0376,0,1,6508.607239
H1,hw_flood_attack,strict,4,5,hw-0377,0,1,6511.576225
H1,hw_flood_attack,strict,4,5,hw-0378,0,1,6515.412205
H1,hw_flood_attack,strict,4,5,hw-0379,0,1,6518.225191
H1,hw_flood_attack,strict,4,5,hw-0380,0,1,6531.126128
H1,hw_flood_attack,strict,4,5,hw-0381,0,1,6529.214138
H1,hw_flood_attack,strict,4,5,hw-0382,0,1,6535.392108
H1,hw_flood_attack,strict,4,5,hw-0388,0,1,6535.846106
H1,hw_flood_attack,strict,4,5,hw-0389,0,1,6539.634087
H1,hw_flood_attack,strict,4,5,hw-0390,0,1,6542.830072
H1,hw_flood_attack,strict,4,5,hw-0391,0,1,6546.495054
H1,hw_flood_attack,strict,4,5,hw-0392,0,1,6550.279036
H1,hw_flood_attack,strict,4,5,hw-0393,0,1,6553.937017
H1,hw_flood_attack,strict,4,5,hw-0394,0,1,6556.820003
H1,hw_flood_attack,strict,4,5,hw-0395,0,1,6559.57599
H1,hw_flood_attack,strict,4,5,hw-0396,0,1,6565.535961
H1,hw_flood_attack,strict,4,0,hw-0603,1,0,28.138781
H1,hw_flood_attack,strict,4,1,hw-0604,1,0,92.377071
H1,hw_flood_attack,strict,4,2,hw-0605,2,0,133.902665
H1,hw_flood_attack,strict,4,3,hw-0606,2,0,180.363577
H1,hw_flood_attack,strict,4,4,hw-0607,3,0,212.252758
H1,hw_flood_attack,strict,4,5,hw-0397,0,1,6781.106908
H1,hw_flood_attack,strict,4,5,hw-0398,0,1,6777.600926
H1,hw_flood_attack,strict,4,5,hw-0399,0,1,6788.407873
H1,hw_flood_attack,strict,4,5,hw-0400,0,1,6791.276859
H1,hw_flood_attack,strict,4,5,hw-0401,0,1,6794.930841
H1,hw_flood_attack,strict,4,5,hw-0402,0,1,6798.515824
H1,hw_flood_attack,strict,4,5,hw-0403,0,1,6811.249762
H1,hw_flood_attack,strict,4,5,hw-0404,0,1,6809.286771
H1,hw_flood_attack,strict,4,5,hw-0405,0,1,6812.771754
H1,hw_flood_attack,strict,4,5,hw-0406,0,1,6816.676735
H1,hw_flood_attack,strict,4,5,hw-0407,0,1,6819.77472
H1,hw_flood_attack,strict,4,5,hw-0408,0,1,6824.232699
H1,hw_flood_attack,strict,4,5,hw-0409,0,1,6826.682687
H1,hw_flood_attack,strict,4,5,hw-0410,0,1,6829.149674
H1,hw_flood_attack,strict,4,5,hw-0411,0,1,6833.616652
H1,hw_flood_attack,strict,4,5,hw-0412,0,1,6837.420634
H1,hw_flood_attack,strict,4,5,hw-0418,0,1,6844.3366
H1,hw_flood_attack,strict,4,5,hw-0419,0,1,6843.917602
H1,hw_flood_attack,strict,4,5,hw-0420,0,1,6847.092587
H1,hw_flood_attack,strict,4,5,hw-0421,0,1,6850.341571
H1,hw_flood_attack,strict,4,5,hw-0422,0,1,6854.475551
H1,hw_flood_attack,strict,4,5,hw-0423,0,1,6858.068533
H1,hw_flood_attack,strict,4,5,hw-0424,0,1,6858.324532
H1,hw_flood_attack,strict,4,5,hw-0425,0,1,6865.263498
H1,hw_flood_attack,strict,4,5,hw-0426,0,1,6865.339497
H1,hw_flood_attack,strict,4,5,hw-0427,0,1,6871.260469
H1,hw_flood_attack,strict,4,5,hw-0428,0,1,6871.174469
H1,hw_flood_attack,strict,4,5,hw-0429,0,1,6875.527448
H1,hw_flood_attack,strict,4,5,hw-0430,0,1,6882.320415
H1,hw_flood_attack,strict,4,5,hw-0431,0,1,6893.55836
H1,hw_flood_attack,strict,4,5,hw-0432,0,1,6886.266396
H1,hw_flood_attack,strict,4,5,hw-0433,0,1,6893.470361
H1,hw_flood_attack,strict,4,5,hw-0434,0,1,6895.456351
H1,hw_flood_attack,strict,4,5,hw-0435,0,1,6897.273342
H1,hw_flood_attack,strict,4,5,hw-0436,0,1,6903.121313
H1,hw_flood_attack,strict,4,5,hw-0437,0,1,6907.537291
H1,hw_flood_attack,strict,4,5,hw-0438,0,1,6907.509292
H1,hw_flood_attack,strict,4,5,hw-0439,0,1,6913.416263
H1,hw_flood_attack,strict,4,5,hw-0440,0,1,6917.631242
H1,hw_flood_attack,strict,4,5,hw-0441,0,1,6917.574242
H1,hw_flood_attack,strict,4,5,hw-0442,0,1,6924.47221
H1,hw_flood_attack,strict,4,5,hw-0448,0,1,6928.876188
H1,hw_flood_attack,strict,4,5,hw-0449,0,1,6927.653193
H1,hw_flood_attack,strict,4,5,hw-0450,0,1,6934.701159
H1,hw_flood_attack,strict,4,5,hw-0451,0,1,6938.135142
H1,hw_flood_attack,strict,4,5,hw-0452,0,1,6938.319142
H1,hw_flood_attack,strict,4,5,hw-0458,0,1,6945.364107
H1,hw_flood_attack,strict,4,5,hw-0459,0,1,6945.573106
H1,hw_flood_attack,strict,4,5,hw-0460,0,1,6951.982075
H1,hw_flood_attack,strict,4,5,hw-0461,0,1,6955.162059
H1,hw_flood_attack,strict,4,5,hw-0462,0,1,6954.697061
H1,hw_flood_attack,strict,4,5,hw-0463,0,1,6954.285064
H1,hw_flood_attack,strict,4,5,hw-0464,0,1,6973.56397
H1,hw_flood_attack,strict,4,5,hw-0465,0,1,6966.545004
H1,hw_flood_attack,strict,4,5,hw-0466,0,1,6969.38999
H1,hw_flood_attack,strict,4,5,hw-0467,0,1,6976.537955
H1,hw_flood_attack,strict,4,5,hw-0468,0,1,6976.572954
H1,hw_flood_attack,strict,4,5,hw-0469,0,1,6982.940924
H1,hw_flood_attack,strict,4,5,hw-0470,0,1,6987.574901
H1,hw_flood_attack,strict,4,5,hw-0471,0,1,6987.525901
H1,hw_flood_attack,strict,4,5,hw-0472,0,1,6993.656871
H1,hw_flood_attack,strict,4,5,hw-0473,0,1,6997.752852
H1,hw_flood_attack,strict,4,5,hw-0474,0,1,6997.422853
H1,hw_flood_attack,strict,4,5,hw-0475,0,1,7003.675822
H1,hw_flood_attack,strict,4,5,hw-0476,0,1,7008.2728
H1,hw_flood_attack,strict,4,5,hw-0477,0,1,7008.1708
H1,hw_flood_attack,strict,4,5,hw-0483,0,1,7014.209771
H1,hw_flood_attack,strict,4,5,hw-0484,0,1,7018.453751
H1,hw_flood_attack,strict,4,5,hw-0485,0,1,7018.412751
H1,hw_flood_attack,strict,4,5,hw-0486,0,1,7024.752719
H1,hw_flood_attack,strict,4,5,hw-0487,0,1,7028.906699
H1,hw_flood_attack,strict,4,5,hw-0488,0,1,7028.6247
H1,hw_flood_attack,strict,4,5,hw-0489,0,1,7035.739666
H1,hw_flood_attack,strict,4,5,hw-0490,0,1,7035.861665
H1,hw_flood_attack,strict,4,5,hw-0491,0,1,7042.053635
H1,hw_flood_attack,strict,4,5,hw-0492,0,1,7052.196586
H1,hw_flood_attack,strict,4,5,hw-0493,0,1,7046.094616
H1,hw_flood_attack,strict,4,5,hw-0494,0,1,7051.647589
H1,hw_flood_attack,strict,4,5,hw-0495,0,1,7055.865568
H1,hw_flood_attack,strict,4,5,hw-0496,0,1,7059.330551
H1,hw_flood_attack,strict,4,5,hw-0497,0,1,7063.45853
H1,hw_flood_attack,strict,4,5,hw-0498,0,1,7067.083513
H1,hw_flood_attack,strict,4,5,hw-0499,0,1,7067.002513
H1,hw_flood_attack,strict,4,5,hw-0500,0,1,7073.86448
H1,hw_flood_attack,strict,4,5,hw-0501,0,1,7077.187464
H1,hw_flood_attack,strict,4,5,hw-0502,0,1,7078.445457
H1,hw_flood_attack,strict,4,5,hw-0503,0,1,7084.157429
H1,hw_flood_attack,strict,4,5,hw-0504,0,1,7087.518414
H1,hw_flood_attack,strict,4,5,hw-0505,0,1,7088.519408
H1,hw_flood_attack,strict,4,5,hw-0506,0,1,7094.634379
H1,hw_flood_attack,strict,4,5,hw-0507,0,1,7098.147361
H1,hw_flood_attack,strict,4,5,hw-0513,0,1,7097.922362
H1,hw_flood_attack,strict,4,5,hw-0514,0,1,7105.239327
H1,hw_flood_attack,strict,4,5,hw-0515,0,1,7105.117328
H1,hw_flood_attack,strict,4,5,hw-0516,0,1,7111.869294
H1,hw_flood_attack,strict,4,5,hw-0517,0,1,7115.266278
H1,hw_flood_attack,strict,4,5,hw-0518,0,1,7115.358277
H1,hw_flood_attack,strict,4,5,hw-0519,0,1,7122.199244
H1,hw_flood_attack,strict,4,5,hw-0520,0,1,7133.507189
H1,hw_flood_attack,strict,4,5,hw-0521,0,1,7126.302224
H1,hw_flood_attack,strict,4,5,hw-0522,0,1,7131.646198
H1,hw_flood_attack,strict,4,5,hw-0523,0,1,7131.340199
H1,hw_flood_attack,strict,4,5,hw-0524,0,1,7137.109171
H1,hw_flood_attack,strict,4,5,hw-0525,0,1,7143.218142
H1,hw_flood_attack,strict,4,5,hw-0526,0,1,7146.696125
H1,hw_flood_attack,strict,4,5,hw-0527,0,1,7147.65312
H1,hw_flood_attack,strict,4,5,hw-0528,0,1,7154.022088
H1,hw_flood_attack,strict,4,5,hw-0529,0,1,7157.073073
H1,hw_flood_attack,strict,4,5,hw-0530,0,1,7158.023069
H1,hw_flood_attack,strict,4,5,hw-0531,0,1,7164.00404
H1,hw_flood_attack,strict,4,5,hw-0532,0,1,7167.649022
H1,hw_flood_attack,strict,4,5,hw-0533,0,1,7167.920021
H1,hw_flood_attack,strict,4,5,hw-0534,0,1,7175.460984
H1,hw_flood_attack,strict,4,5,hw-0535,0,1,7174.602988
H1,hw_flood_attack,strict,4,5,hw-0536,0,1,7182.782948
H1,hw_flood_attack,strict,4,5,hw-0537,0,1,7184.859938
H1,hw_flood_attack,strict,4,5,hw-0543,0,1,7188.39592
H1,hw_flood_attack,strict,4,5,hw-0544,0,1,7188.951919
H1,hw_flood_attack,strict,4,5,hw-0545,0,1,7194.77489
H1,hw_flood_attack,strict,4,5,hw-0546,0,1,7199.177868
H1,hw_flood_attack,strict,4,5,hw-0547,0,1,7198.950869
H1,hw_flood_attack,strict,4,5,hw-0548,0,1,7213.596798
H1,hw_flood_attack,strict,4,5,hw-0549,0,1,7206.356834
H1,hw_flood_attack,strict,4,5,hw-0550,0,1,7211.805807
H1,hw_flood_attack,strict,4,5,hw-0551,0,1,7215.968786
H1,hw_flood_attack,strict,4,5,hw-0552,0,1,7215.538788
H1,hw_flood_attack,strict,4,5,hw-0553,0,1,7218.422774
H1,hw_flood_attack,strict,4,5,hw-0554,0,1,7227.431731
H1,hw_flood_attack,strict,4,5,hw-0555,0,1,7227.397731
H1,hw_flood_attack,strict,4,5,hw-0556,0,1,7233.387701
H1,hw_flood_attack,strict,4,5,hw-0562,0,1,7237.58768
H1,hw_flood_attack,strict,4,5,hw-0563,0,1,7237.58368
H1,hw_flood_attack,strict,4,5,hw-0564,0,1,7244.514647
H1,hw_flood_attack,strict,4,5,hw-0565,0,1,7247.746631
H1,hw_flood_attack,strict,4,5,hw-0566,0,1,7247.826631
H1,hw_flood_attack,strict,4,5,hw-0567,0,1,7254.728598
H1,hw_flood_attack,strict,4,5,hw-0568,0,1,7258.23658
H1,hw_flood_attack,strict,4,5,hw-0569,0,1,7257.528584
H1,hw_flood_attack,strict,4,5,hw-0570,0,1,7264.45055
H1,hw_flood_attack,strict,4,5,hw-0571,0,1,7268.663529
H1,hw_flood_attack,strict,4,5,hw-0572,0,1,7268.526529
H1,hw_flood_attack,strict,4,5,hw-0578,0,1,7275.629495
H1,hw_flood_attack,strict,4,5,hw-0579,0,1,7275.807495
H1,hw_flood_attack,strict,4,5,hw-0580,0,1,7282.89846
H1,hw_flood_attack,strict,4,5,hw-0581,0,1,7294.127405
H1,hw_flood_attack,strict,4,5,hw-0582,0,1,7286.672441
H1,hw_flood_attack,strict,4,5,hw-0583,0,1,7292.010415
H1,hw_flood_attack,strict,4,5,hw-0584,0,1,7296.966391
H1,hw_flood_attack,strict,4,5,hw-0585,0,1,7297.26039
H1,hw_flood_attack,strict,4,5,hw-0586,0,1,7303.543359
H1,hw_flood_attack,strict,4,5,hw-0587,0,1,7306.356345
H1,hw_flood_attack,strict,4,5,hw-0588,0,1,7302.491364
H1,hw_flood_attack,strict,4,5,hw-0589,0,1,7313.881309
H1,hw_flood_attack,strict,4,5,hw-0590,0,1,7317.458291
H1,hw_flood_attack,strict,4,5,hw-0591,0,1,7317.518291
H1,hw_flood_attack,strict,4,5,hw-0592,0,1,7324.805255
H1,hw_flood_attack,strict,4,5,hw-0593,0,1,7327.92424
H1,hw_flood_attack,strict,4,5,hw-0594,0,1,7327.89524
H1,hw_flood_attack,strict,4,5,hw-0595,0,1,7334.970206
H1,hw_flood_attack,strict,4,5,hw-0596,0,1,7338.26319
H1,hw_flood_attack,strict,4,5,hw-0597,0,1,7338.439189
H1,hw_flood_attack,strict,4,5,hw-0598,0,1,7345.501154
H1,hw_flood_attack,strict,4,5,hw-0599,0,1,7345.837152
H1,hw_flood_attack,strict,4,5,hw-0600,0,1,7352.277121
H1,hw_flood_attack,strict,4,5,hw-0601,0,1,7355.252107
H1,hw_flood_attack,strict,4,5,hw-0602,0,1,7355.309106
H1,hw_flood_attack,strict,4,5,hw-0608,0,1,7361.893074
H1,hw_flood_attack,strict,4,5,hw-0609,0,1,7373.208018
H1,hw_flood_attack,strict,4,5,hw-0610,0,1,7366.049054
H1,hw_flood_attack,strict,4,5,hw-0611,0,1,7371.589027
H1,hw_flood_attack,strict,4,5,hw-0612,0,1,7376.955
H1,hw_flood_attack,strict,4,5,hw-0613,0,1,7376.861001
H1,hw_flood_attack,strict,4,5,hw-0614,0,1,7382.926971
H1,hw_flood_attack,strict,4,5,hw-0615,0,1,7387.535949
H1,hw_flood_attack,strict,4,5,hw-0616,0,1,7387.509949
H1,hw_flood_attack,strict,4,5,hw-0617,0,1,7392.645924
H1,hw_flood_attack,strict,4,5,hw-0618,0,1,7392.770923
H1,hw_flood_attack,strict,4,5,hw-0619,0,1,7397.811898
H1,hw_flood_attack,strict,4,5,hw-0620,0,1,7403.81787
H1,hw_flood_attack,strict,4,5,hw-0621,0,1,7409.399842
H1,hw_flood_attack,strict,4,5,hw-0622,0,1,7408.233848
H1,hw_flood_attack,strict,4,5,hw-0623,0,1,7414.228818
H1,hw_flood_attack,strict,4,5,hw-0624,0,1,7418.507797
H1,hw_flood_attack,strict,4,5,hw-0625,0,1,7418.642797
H1,hw_flood_attack,strict,4,5,hw-0626,0,1,7424.702768
H1,hw_flood_attack,strict,4,5,hw-0627,0,1,7428.911747
H1,hw_flood_attack,strict,4,5,hw-0628,0,1,7429.262745
H1,hw_flood_attack,strict,4,5,hw-0629,0,1,7435.317716
H1,hw_flood_attack,strict,5,1,hw-0004,1,0,21.106731
H1,hw_flood_attack,strict,5,0,hw-0003,1,0,49.390207
H1,hw_flood_attack,strict,5,2,hw-0005,2,0,108.151674
H1,hw_flood_attack,strict,5,3,hw-0006,2,0,158.998144
H1,hw_flood_attack,strict,5,4,hw-0007,3,0,186.791854
H1,hw_flood_attack,strict,5,5,hw-0000,0,1,230.49393
H1,hw_flood_attack,strict,5,5,hw-0001,0,1,233.355917
H1,hw_flood_attack,strict,5,5,hw-0002,0,1,237.0629
H1,hw_flood_attack,strict,5,5,hw-0008,0,1,240.439884
H1,hw_flood_attack,strict,5,5,hw-0009,0,1,248.858845
H1,hw_flood_attack,strict,5,5,hw-0010,0,1,250.792836
H1,hw_flood_attack,strict,5,5,hw-0011,0,1,253.719823
H1,hw_flood_attack,strict,5,5,hw-0012,0,1,257.908803
H1,hw_flood_attack,strict,5,5,hw-0013,0,1,260.80079
H1,hw_flood_attack,strict,5,5,hw-0014,0,1,262.87678
H1,hw_flood_attack,strict,5,5,hw-0015,0,1,268.064755
H1,hw_flood_attack,strict,5,5,hw-0016,0,1,271.342741
H1,hw_flood_attack,strict,5,5,hw-0017,0,1,275.070724
H1,hw_flood_attack,strict,5,5,hw-0018,0,1,279.684702
H1,hw_flood_attack,strict,5,5,hw-0019,0,1,282.124691
H1,hw_flood_attack,strict,5,5,hw-0020,0,1,289.286658
H1,hw_flood_attack,strict,5,0,hw-0030,0,1,19.044219
H1,hw_flood_attack,strict,5,1,hw-0031,0,1,77.741633
H1,hw_flood_attack,strict,5,0,hw-0038,1,0,5.36901
H1,hw_flood_attack,strict,5,1,hw-0039,1,0,66.730364
H1,hw_flood_attack,strict,5,2,hw-0032,0,1,209.73151
H1,hw_flood_attack,strict,5,2,hw-0040,2,0,151.547531
H1,hw_flood_attack,strict,5,3,hw-0033,0,1,302.411909
H1,hw_flood_attack,strict,5,3,hw-0041,2,0,245.29821
H1,hw_flood_attack,strict,5,4,hw-0034,0,1,373.559853
H1,hw_flood_attack,strict,5,4,hw-0042,3,0,319.483118
H1,hw_flood_attack,strict,5,5,hw-0021,0,1,720.887654
H1,hw_flood_attack,strict,5,5,hw-0022,0,1,728.17062
H1,hw_flood_attack,strict,5,5,hw-0023,0,1,731.113607
H1,hw_flood_attack,strict,5,5,hw-0024,0,1,736.557581
H1,hw_flood_attack,strict,5,5,hw-0025,0,1,736.353583
H1,hw_flood_attack,strict,5,5,hw-0026,0,1,738.97757
H1,hw_flood_attack,strict,5,5,hw-0027,0,1,744.974542
H1,hw_flood_attack,strict,5,5,hw-0028,0,1,748.537526
H1,hw_flood_attack,strict,5,5,hw-0029,0,1,752.140509
H1,hw_flood_attack,strict,5,5,hw-0035,0,1,755.510494
H1,hw_flood_attack,strict,5,5,hw-0036,0,1,759.007477
H1,hw_flood_attack,strict,5,5,hw-0037,0,1,761.630465
H1,hw_flood_attack,strict,5,5,hw-0043,0,1,768.838432
H1,hw_flood_attack,strict,5,5,hw-0044,0,1,769.533428
H1,hw_flood_attack,strict,5,5,hw-0045,0,1,772.881413
H1,hw_flood_attack,strict,5,1,hw-0069,1,0,21.6053
H1,hw_flood_attack,strict,5,0,hw-0068,1,0,50.002916
H1,hw_flood_attack,strict,5,2,hw-0070,2,0,108.451967
H1,hw_flood_attack,strict,5,3,hw-0071,2,0,159.333143
H1,hw_flood_attack,strict,5,4,hw-0072,3,0,187.230769
H1,hw_flood_attack,strict,5,5,hw-0046,0,1,990.318404
H1,hw_flood_attack,strict,5,5,hw-0047,0,1,994.849382
H1,hw_flood_attack,strict,5,5,hw-0048,0,1,997.174371
H1,hw_flood_attack,strict,5,5,hw-0049,0,1,997.939368
H1,hw_flood_attack,strict,5,5,hw-0050,0,1,1008.113321
H1,hw_flood_attack,strict,5,5,hw-0051,0,1,1011.049307
H1,hw_flood_attack,strict,5,5,hw-0052,0,1,1014.61629
H1,hw_flood_attack,strict,5,5,hw-0053,0,1,1017.604276
H1,hw_flood_attack,strict,5,5,hw-0054,0,1,1021.141259
H1,hw_flood_attack,strict,5,5,hw-0055,0,1,1025.41624
H1,hw_flood_attack,strict,5,5,hw-0056,0,1,1028.934224
H1,hw_flood_attack,strict,5,5,hw-0057,0,1,1032.135209
H1,hw_flood_attack,strict,5,5,hw-0058,0,1,1035.537193
H1,hw_flood_attack,strict,5,5,hw-0059,0,1,1044.458152
H1,hw_flood_attack,strict,5,5,hw-0060,0,1,1038.937177
H1,hw_flood_attack,strict,5,5,hw-0061,0,1,1046.300143
H1,hw_flood_attack,strict,5,5,hw-0062,0,1,1046.80814
H1,hw_flood_attack,strict,5,5,hw-0063,0,1,1052.784113
H1,hw_flood_attack,strict,5,1,hw-0099,1,0,21.848649
H1,hw_flood_attack,strict,5,0,hw-0098,1,0,50.130416
H1,hw_flood_attack,strict,5,2,hw-0100,2,0,108.436135
H1,hw_flood_attack,strict,5,3,hw-0101,2,0,159.328902
H1,hw_flood_attack,strict,5,4,hw-0102,3,0,185.808918
H1,hw_flood_attack,strict,5,5,hw-0064,0,1,1270.684101
H1,hw_flood_attack,strict,5,5,hw-0065,0,1,1274.319084
H1,hw_flood_attack,strict,5,5,hw-0066,0,1,1277.50207
H1,hw_flood_attack,strict,5,5,hw-0067,0,1,1280.576056
H1,hw_flood_attack,strict,5,5,hw-0073,0,1,1299.696966
H1,hw_flood_attack,strict,5,5,hw-0074,0,1,1290.864008
H1,hw_flood_attack,strict,5,5,hw-0075,0,1,1294.394991
H1,hw_flood_attack,strict,5,5,hw-0076,0,1,1297.911975
H1,hw_flood_attack,strict,5,5,hw-0077,0,1,1301.09496
H1,hw_flood_attack,strict,5,5,hw-0078,0,1,1304.566944
H1,hw_flood_attack,strict,5,5,hw-0079,0,1,1306.575935
H1,hw_flood_attack,strict,5,5,hw-0080,0,1,1312.273908
H1,hw_flood_attack,strict,5,5,hw-0081,0,1,1315.588893
H1,hw_flood_attack,strict,5,5,hw-0082,0,1,1319.363875
H1,hw_flood_attack,strict,5,5,hw-0083,0,1,1321.886863
H1,hw_flood_attack,strict,5,5,hw-0084,0,1,1329.11083
H1,hw_flood_attack,strict,5,5,hw-0085,0,1,1330.027825
H1,hw_flood_attack,strict,5,5,hw-0086,0,1,1333.43681
H1,hw_flood_attack,strict,5,1,hw-0129,1,0,21.33221
H1,hw_flood_attack,strict,5,0,hw-0128,1,0,50.189896
H1,hw_flood_attack,strict,5,2,hw-0130,2,0,108.388375
H1,hw_flood_attack,strict,5,3,hw-0131,2,0,159.342124
H1,hw_flood_attack,strict,5,4,hw-0132,3,0,186.095382
H1,hw_flood_attack,strict,5,3,hw-0141,0,1,8.837405
H1,hw_flood_attack,strict,5,0,hw-0138,0,1,33.931927
H1,hw_flood_attack,strict,5,1,hw-0139,0,1,97.33071
H1,hw_flood_attack,strict,5,2,hw-0140,0,1,136.395377
H1,hw_flood_attack,strict,5,4,hw-0142,0,1,172.666826
H1,hw_flood_attack,strict,5,5,hw-0087,0,1,1769.396786
H1,hw_flood_attack,strict,5,5,hw-0088,0,1,1774.72276
H1,hw_flood_attack,strict,5,5,hw-0089,0,1,1782.399725
H1,hw_flood_attack,strict,5,5,hw-0090,0,1,1778.474743
H1,hw_flood_attack,strict,5,5,hw-0091,0,1,1782.838723
H1,hw_flood_attack,strict,5,5,hw-0092,0,1,1788.411698
H1,hw_flood_attack,strict,5,5,hw-0093,0,1,1792.474678
H1,hw_flood_attack,strict,5,5,hw-0094,0,1,1795.070666
H1,hw_flood_attack,strict,5,5,hw-0095,0,1,1799.049647
H1,hw_flood_attack,strict,5,5,hw-0096,0,1,1805.533617
H1,hw_flood_attack,strict,5,5,hw-0097,0,1,1809.134601
H1,hw_flood_attack,strict,5,5,hw-0103,0,1,1810.219595
H1,hw_flood_attack,strict,5,5,hw-0104,0,1,1809.897597
H1,hw_flood_attack,strict,5,1,hw-0164,1,0,21.348432
H1,hw_flood_attack,strict,5,0,hw-0163,1,0,50.092812
H1,hw_flood_attack,strict,5,2,hw-0165,2,0,108.410023
H1,hw_flood_attack,strict,5,3,hw-0166,2,0,159.350921
H1,hw_flood_attack,strict,5,4,hw-0167,3,0,186.061944
H1,hw_flood_attack,strict,5,5,hw-0105,0,1,2030.487573
H1,hw_flood_attack,strict,5,5,hw-0106,0,1,2035.494549
H1,hw_flood_attack,strict,5,5,hw-0107,0,1,2037.45654
H1,hw_flood_attack,strict,5,5,hw-0108,0,1,2045.425504
H1,hw_flood_attack,strict,5,5,hw-0109,0,1,2056.079454
H1,hw_flood_attack,strict,5,5,hw-0110,0,1,2051.118477
H1,hw_flood_attack,strict,5,5,hw-0111,0,1,2054.609461
H1,hw_flood_attack,strict,5,5,hw-0112,0,1,2058.243443
H1,hw_flood_attack,strict,5,5,hw-0113,0,1,2061.06843
H1,hw_flood_attack,strict,5,5,hw-0114,0,1,2065.51541
H1,hw_flood_attack,strict,5,5,hw-0115,0,1,2069.047394
H1,hw_flood_attack,strict,5,5,hw-0116,0,1,2073.177374
H1,hw_flood_attack,strict,5,5,hw-0117,0,1,2075.555363
H1,hw_flood_attack,strict,5,5,hw-0118,0,1,2079.701344
H1,hw_flood_attack,strict,5,5,hw-0119,0,1,2081.862334
H1,hw_flood_attack,strict,5,5,hw-0120,0,1,2087.793306
H1,hw_flood_attack,strict,5,5,hw-0121,0,1,2086.144313
H1,hw_flood_attack,strict,5,5,hw-0122,0,1,2093.111282
H1,hw_flood_attack,strict,5,1,hw-0194,1,0,21.586226
H1,hw_flood_attack,strict,5,0,hw-0193,1,0,50.107604
H1,hw_flood_attack,strict,5,2,hw-0195,2,0,108.437245
H1,hw_flood_attack,strict,5,3,hw-0196,2,0,159.358476
H1,hw_flood_attack,strict,5,4,hw-0197,3,0,186.254188
H1,hw_flood_attack,strict,5,5,hw-0123,0,1,2310.553271
H1,hw_flood_attack,strict,5,5,hw-0124,0,1,2315.449249
H1,hw_flood_attack,strict,5,5,hw-0125,0,1,2317.046242
H1,hw_flood_attack,strict,5,5,hw-0126,0,1,2324.748206
H1,hw_flood_attack,strict,5,5,hw-0127,0,1,2325.615201
H1,hw_flood_attack,strict,5,5,hw-0133,0,1,2331.063176
H1,hw_flood_attack,strict,5,5,hw-0134,0,1,2331.505174
